,figure,authenticity,year,band,selling_price_USD,condition,character_type,recorded_sales_updated
357,4-Lom,ungraded,1/1/2016,0.2,8.9,loose_figure,droid,17.4
358,4-Lom,ungraded,1/1/2017,0.2,9.99,loose_figure,droid,15.2
359,4-Lom,ungraded,1/1/2018,0.2,11.22,loose_figure,droid,14.4
360,4-Lom,ungraded,1/1/2019,0.2,9.99,loose_figure,droid,15.3
361,4-Lom,ungraded,1/1/2020,0.2,13.51,loose_figure,droid,16
362,4-Lom,ungraded,1/1/2021,0.2,19.23,loose_figure,droid,18.5
363,4-Lom,ungraded,1/1/2022,0.2,20.5,loose_figure,droid,20.6
364,4-Lom,ungraded,1/1/2023,0.2,15.5,loose_figure,droid,18.7
365,4-Lom,ungraded,1/1/2024,0.2,16.51,loose_figure,droid,20.3
366,4-Lom,ungraded,1/1/2025,0.2,16.73,loose_figure,droid,13.5
367,4-Lom,ungraded,1/1/2013,0.1,6.79,loose_figure,droid,0.7
368,4-Lom,ungraded,1/1/2014,0.1,5,loose_figure,droid,15.9
369,4-Lom,ungraded,1/1/2015,0.1,6.51,loose_figure,droid,24.1
370,4-Lom,ungraded,1/1/2016,0.1,7.21,loose_figure,droid,17.4
371,4-Lom,ungraded,1/1/2017,0.1,8.28,loose_figure,droid,15.2
372,4-Lom,ungraded,1/1/2018,0.1,9.76,loose_figure,droid,14.4
373,4-Lom,ungraded,1/1/2019,0.1,8.34,loose_figure,droid,15.3
374,4-Lom,ungraded,1/1/2020,0.1,10.17,loose_figure,droid,16
375,4-Lom,ungraded,1/1/2021,0.1,16.16,loose_figure,droid,18.5
376,4-Lom,ungraded,1/1/2022,0.1,15.59,loose_figure,droid,20.6
377,4-Lom,ungraded,1/1/2023,0.1,13.38,loose_figure,droid,18.7
378,4-Lom,ungraded,1/1/2024,0.1,14.95,loose_figure,droid,20.3
379,4-Lom,ungraded,1/1/2025,0.1,14,loose_figure,droid,13.5
380,4-Lom,graded,1/1/2014,1,64.95,loose_figure,droid,2.2
381,4-Lom,graded,1/1/2015,1,55,loose_figure,droid,2.6
382,4-Lom,graded,1/1/2016,1,336,loose_figure,droid,2.2
383,4-Lom,graded,1/1/2017,1,120,loose_figure,droid,3.6
384,4-Lom,graded,1/1/2018,1,371,loose_figure,droid,5
385,4-Lom,graded,1/1/2019,1,93,loose_figure,droid,3.9
386,4-Lom,graded,1/1/2020,1,424.08,loose_figure,droid,4.6
387,4-Lom,graded,1/1/2021,1,402.46,loose_figure,droid,3.7
388,4-Lom,graded,1/1/2022,1,499.99,loose_figure,droid,3.3
389,4-Lom,graded,1/1/2023,1,330.61,loose_figure,droid,5.3
390,4-Lom,graded,1/1/2024,1,235,loose_figure,droid,5
391,4-Lom,graded,1/1/2025,1,194.7,loose_figure,droid,2
392,4-Lom,graded,1/1/2014,0.9,49.39,loose_figure,droid,2.2
393,4-Lom,graded,1/1/2015,0.9,53.78,loose_figure,droid,2.6
394,4-Lom,graded,1/1/2016,0.9,74.99,loose_figure,droid,2.2
395,4-Lom,graded,1/1/2017,0.9,84,loose_figure,droid,3.6
396,4-Lom,graded,1/1/2018,0.9,90.99,loose_figure,droid,5
397,4-Lom,graded,1/1/2019,0.9,62,loose_figure,droid,3.9
398,4-Lom,graded,1/1/2020,0.9,129.99,loose_figure,droid,4.6
399,4-Lom,graded,1/1/2021,0.9,169.58,loose_figure,droid,3.7
400,4-Lom,graded,1/1/2022,0.9,233.5,loose_figure,droid,3.3
401,4-Lom,graded,1/1/2023,0.9,180,loose_figure,droid,5.3
402,4-Lom,graded,1/1/2024,0.9,119.42,loose_figure,droid,5
403,4-Lom,graded,1/1/2025,0.9,132.36,loose_figure,droid,2
404,4-Lom,graded,1/1/2014,0.8,44.99,loose_figure,droid,2.2
405,4-Lom,graded,1/1/2015,0.8,49.99,loose_figure,droid,2.6
406,4-Lom,graded,1/1/2016,0.8,71.28,loose_figure,droid,2.2
407,4-Lom,graded,1/1/2017,0.8,67.63,loose_figure,droid,3.6
408,4-Lom,graded,1/1/2018,0.8,59.37,loose_figure,droid,5
409,4-Lom,graded,1/1/2019,0.8,58.23,loose_figure,droid,3.9
410,4-Lom,graded,1/1/2020,0.8,92,loose_figure,droid,4.6
411,4-Lom,graded,1/1/2021,0.8,127.5,loose_figure,droid,3.7
412,4-Lom,graded,1/1/2022,0.8,196.12,loose_figure,droid,3.3
413,4-Lom,graded,1/1/2023,0.8,152.61,loose_figure,droid,5.3
414,4-Lom,graded,1/1/2024,0.8,103.88,loose_figure,droid,5
415,4-Lom,graded,1/1/2025,0.8,129.99,loose_figure,droid,2
416,4-Lom,graded,1/1/2014,0.7,44.91,loose_figure,droid,2.2
417,4-Lom,graded,1/1/2015,0.7,45.71,loose_figure,droid,2.6
418,4-Lom,graded,1/1/2016,0.7,49.99,loose_figure,droid,2.2
419,4-Lom,graded,1/1/2017,0.7,57.09,loose_figure,droid,3.6
420,4-Lom,graded,1/1/2018,0.7,53.7,loose_figure,droid,5
421,4-Lom,graded,1/1/2019,0.7,55.86,loose_figure,droid,3.9
422,4-Lom,graded,1/1/2020,0.7,80.22,loose_figure,droid,4.6
423,4-Lom,graded,1/1/2021,0.7,117.15,loose_figure,droid,3.7
424,4-Lom,graded,1/1/2022,0.7,139,loose_figure,droid,3.3
425,4-Lom,graded,1/1/2023,0.7,122.5,loose_figure,droid,5.3
426,4-Lom,graded,1/1/2024,0.7,99.99,loose_figure,droid,5
427,4-Lom,graded,1/1/2025,0.7,125,loose_figure,droid,2
428,4-Lom,graded,1/1/2014,0.6,42.27,loose_figure,droid,2.2
429,4-Lom,graded,1/1/2015,0.6,44.97,loose_figure,droid,2.6
430,4-Lom,graded,1/1/2016,0.6,49.99,loose_figure,droid,2.2
431,4-Lom,graded,1/1/2017,0.6,53.82,loose_figure,droid,3.6
432,4-Lom,graded,1/1/2018,0.6,51,loose_figure,droid,5
433,4-Lom,graded,1/1/2019,0.6,52.99,loose_figure,droid,3.9
434,4-Lom,graded,1/1/2020,0.6,68.85,loose_figure,droid,4.6
435,4-Lom,graded,1/1/2021,0.6,110,loose_figure,droid,3.7
436,4-Lom,graded,1/1/2022,0.6,131.74,loose_figure,droid,3.3
437,4-Lom,graded,1/1/2023,0.6,111.79,loose_figure,droid,5.3
438,4-Lom,graded,1/1/2024,0.6,84.63,loose_figure,droid,5
439,4-Lom,graded,1/1/2025,0.6,103.68,loose_figure,droid,2
440,4-Lom,graded,1/1/2014,0.5,41,loose_figure,droid,2.2
441,4-Lom,graded,1/1/2015,0.5,41.24,loose_figure,droid,2.6
442,4-Lom,graded,1/1/2016,0.5,44.99,loose_figure,droid,2.2
443,4-Lom,graded,1/1/2017,0.5,48.69,loose_figure,droid,3.6
444,4-Lom,graded,1/1/2018,0.5,49.1,loose_figure,droid,5
445,4-Lom,graded,1/1/2019,0.5,52,loose_figure,droid,3.9
446,4-Lom,graded,1/1/2020,0.5,64.99,loose_figure,droid,4.6
447,4-Lom,graded,1/1/2021,0.5,100.65,loose_figure,droid,3.7
448,4-Lom,graded,1/1/2022,0.5,119.5,loose_figure,droid,3.3
449,4-Lom,graded,1/1/2023,0.5,104.63,loose_figure,droid,5.3
450,4-Lom,graded,1/1/2024,0.5,78.95,loose_figure,droid,5
451,4-Lom,graded,1/1/2025,0.5,91,loose_figure,droid,2
452,4-Lom,graded,1/1/2014,0.4,39.99,loose_figure,droid,2.2
453,4-Lom,graded,1/1/2015,0.4,38.95,loose_figure,droid,2.6
454,4-Lom,graded,1/1/2016,0.4,40.34,loose_figure,droid,2.2
455,4-Lom,graded,1/1/2017,0.4,45.46,loose_figure,droid,3.6
456,4-Lom,graded,1/1/2018,0.4,46,loose_figure,droid,5
457,4-Lom,graded,1/1/2019,0.4,48.53,loose_figure,droid,3.9
458,4-Lom,graded,1/1/2020,0.4,60.21,loose_figure,droid,4.6
459,4-Lom,graded,1/1/2021,0.4,88.53,loose_figure,droid,3.7
460,4-Lom,graded,1/1/2022,0.4,102.5,loose_figure,droid,3.3
461,4-Lom,graded,1/1/2023,0.4,97,loose_figure,droid,5.3
462,4-Lom,graded,1/1/2024,0.4,76.01,loose_figure,droid,5
463,4-Lom,graded,1/1/2025,0.4,78,loose_figure,droid,2
464,4-Lom,graded,1/1/2014,0.3,37,loose_figure,droid,2.2
465,4-Lom,graded,1/1/2015,0.3,33.36,loose_figure,droid,2.6
466,4-Lom,graded,1/1/2016,0.3,36.58,loose_figure,droid,2.2
467,4-Lom,graded,1/1/2017,0.3,42.52,loose_figure,droid,3.6
468,4-Lom,graded,1/1/2018,0.3,43.68,loose_figure,droid,5
469,4-Lom,graded,1/1/2019,0.3,43,loose_figure,droid,3.9
470,4-Lom,graded,1/1/2020,0.3,59,loose_figure,droid,4.6
471,4-Lom,graded,1/1/2021,0.3,80,loose_figure,droid,3.7
472,4-Lom,graded,1/1/2022,0.3,93.7,loose_figure,droid,3.3
473,4-Lom,graded,1/1/2023,0.3,91,loose_figure,droid,5.3
474,4-Lom,graded,1/1/2024,0.3,71.83,loose_figure,droid,5
475,4-Lom,graded,1/1/2025,0.3,76,loose_figure,droid,2
476,4-Lom,graded,1/1/2014,0.2,34.33,loose_figure,droid,2.2
477,4-Lom,graded,1/1/2015,0.2,32,loose_figure,droid,2.6
478,4-Lom,graded,1/1/2016,0.2,34.88,loose_figure,droid,2.2
479,4-Lom,graded,1/1/2017,0.2,39.99,loose_figure,droid,3.6
480,4-Lom,graded,1/1/2018,0.2,39,loose_figure,droid,5
481,4-Lom,graded,1/1/2019,0.2,39.99,loose_figure,droid,3.9
482,4-Lom,graded,1/1/2020,0.2,55.03,loose_figure,droid,4.6
483,4-Lom,graded,1/1/2021,0.2,76,loose_figure,droid,3.7
484,4-Lom,graded,1/1/2022,0.2,89.61,loose_figure,droid,3.3
485,4-Lom,graded,1/1/2023,0.2,80.83,loose_figure,droid,5.3
486,4-Lom,graded,1/1/2024,0.2,69,loose_figure,droid,5
487,4-Lom,graded,1/1/2025,0.2,71.38,loose_figure,droid,2
488,4-Lom,graded,1/1/2014,0.1,30.3,loose_figure,droid,2.2
489,4-Lom,graded,1/1/2015,0.1,28.8,loose_figure,droid,2.6
490,4-Lom,graded,1/1/2016,0.1,33.37,loose_figure,droid,2.2
491,4-Lom,graded,1/1/2017,0.1,39,loose_figure,droid,3.6
492,4-Lom,graded,1/1/2018,0.1,34,loose_figure,droid,5
493,4-Lom,graded,1/1/2019,0.1,38.09,loose_figure,droid,3.9
494,4-Lom,graded,1/1/2020,0.1,46.09,loose_figure,droid,4.6
495,4-Lom,graded,1/1/2021,0.1,65.45,loose_figure,droid,3.7
496,4-Lom,graded,1/1/2022,0.1,77.35,loose_figure,droid,3.3
497,4-Lom,graded,1/1/2023,0.1,74.91,loose_figure,droid,5.3
498,4-Lom,graded,1/1/2024,0.1,61,loose_figure,droid,5
499,4-Lom,graded,1/1/2025,0.1,46,loose_figure,droid,2
500,8D8,ungraded,1/1/2013,1,9.63,loose_figure,droid,1.4
501,8D8,ungraded,1/1/2014,1,47.16,loose_figure,droid,36.8
502,8D8,ungraded,1/1/2015,1,43.82,loose_figure,droid,45.1
503,8D8,ungraded,1/1/2016,1,42.89,loose_figure,droid,46.4
504,8D8,ungraded,1/1/2017,1,51.15,loose_figure,droid,35.2
505,8D8,ungraded,1/1/2018,1,50,loose_figure,droid,34.9
506,8D8,ungraded,1/1/2019,1,36,loose_figure,droid,36.9
507,8D8,ungraded,1/1/2020,1,47,loose_figure,droid,45.4
508,8D8,ungraded,1/1/2021,1,75.42,loose_figure,droid,48.2
509,8D8,ungraded,1/1/2022,1,42.63,loose_figure,droid,49.1
510,8D8,ungraded,1/1/2023,1,76,loose_figure,droid,41.6
511,8D8,ungraded,1/1/2024,1,69,loose_figure,droid,40.3
512,8D8,ungraded,1/1/2025,1,75,loose_figure,droid,25.1
513,8D8,ungraded,1/1/2013,0.9,4.92,loose_figure,droid,1.4
514,8D8,ungraded,1/1/2014,0.9,10.79,loose_figure,droid,36.8
515,8D8,ungraded,1/1/2015,0.9,10.72,loose_figure,droid,45.1
516,8D8,ungraded,1/1/2016,0.9,12.38,loose_figure,droid,46.4
517,8D8,ungraded,1/1/2017,0.9,13.68,loose_figure,droid,35.2
518,8D8,ungraded,1/1/2018,0.9,11.65,loose_figure,droid,34.9
519,8D8,ungraded,1/1/2019,0.9,12.82,loose_figure,droid,36.9
520,8D8,ungraded,1/1/2020,0.9,14,loose_figure,droid,45.4
521,8D8,ungraded,1/1/2021,0.9,19.99,loose_figure,droid,48.2
522,8D8,ungraded,1/1/2022,0.9,21.61,loose_figure,droid,49.1
523,8D8,ungraded,1/1/2023,0.9,20,loose_figure,droid,41.6
524,8D8,ungraded,1/1/2024,0.9,19.99,loose_figure,droid,40.3
525,8D8,ungraded,1/1/2025,0.9,20.28,loose_figure,droid,25.1
526,8D8,ungraded,1/1/2013,0.8,4.84,loose_figure,droid,1.4
527,8D8,ungraded,1/1/2014,0.8,8.08,loose_figure,droid,36.8
528,8D8,ungraded,1/1/2015,0.8,9,loose_figure,droid,45.1
529,8D8,ungraded,1/1/2016,0.8,9.99,loose_figure,droid,46.4
530,8D8,ungraded,1/1/2017,0.8,10.5,loose_figure,droid,35.2
531,8D8,ungraded,1/1/2018,0.8,9.95,loose_figure,droid,34.9
532,8D8,ungraded,1/1/2019,0.8,9.5,loose_figure,droid,36.9
533,8D8,ungraded,1/1/2020,0.8,11.04,loose_figure,droid,45.4
534,8D8,ungraded,1/1/2021,0.8,16.99,loose_figure,droid,48.2
535,8D8,ungraded,1/1/2022,0.8,18.96,loose_figure,droid,49.1
536,8D8,ungraded,1/1/2023,0.8,17.89,loose_figure,droid,41.6
537,8D8,ungraded,1/1/2024,0.8,17.03,loose_figure,droid,40.3
538,8D8,ungraded,1/1/2025,0.8,18,loose_figure,droid,25.1
539,8D8,ungraded,1/1/2013,0.7,4.25,loose_figure,droid,1.4
540,8D8,ungraded,1/1/2014,0.7,5.75,loose_figure,droid,36.8
541,8D8,ungraded,1/1/2015,0.7,7.61,loose_figure,droid,45.1
542,8D8,ungraded,1/1/2016,0.7,7.98,loose_figure,droid,46.4
543,8D8,ungraded,1/1/2017,0.7,8.99,loose_figure,droid,35.2
544,8D8,ungraded,1/1/2018,0.7,8.04,loose_figure,droid,34.9
545,8D8,ungraded,1/1/2019,0.7,7.99,loose_figure,droid,36.9
546,8D8,ungraded,1/1/2020,0.7,9.99,loose_figure,droid,45.4
547,8D8,ungraded,1/1/2021,0.7,14.99,loose_figure,droid,48.2
548,8D8,ungraded,1/1/2022,0.7,16.42,loose_figure,droid,49.1
549,8D8,ungraded,1/1/2023,0.7,15.25,loose_figure,droid,41.6
550,8D8,ungraded,1/1/2024,0.7,14.99,loose_figure,droid,40.3
551,8D8,ungraded,1/1/2025,0.7,16.5,loose_figure,droid,25.1
552,8D8,ungraded,1/1/2013,0.6,3.59,loose_figure,droid,1.4
553,8D8,ungraded,1/1/2014,0.6,5.03,loose_figure,droid,36.8
554,8D8,ungraded,1/1/2015,0.6,6.5,loose_figure,droid,45.1
555,8D8,ungraded,1/1/2016,0.6,6.99,loose_figure,droid,46.4
556,8D8,ungraded,1/1/2017,0.6,7.38,loose_figure,droid,35.2
557,8D8,ungraded,1/1/2018,0.6,7.5,loose_figure,droid,34.9
558,8D8,ungraded,1/1/2019,0.6,6.53,loose_figure,droid,36.9
559,8D8,ungraded,1/1/2020,0.6,8.5,loose_figure,droid,45.4
560,8D8,ungraded,1/1/2021,0.6,12.99,loose_figure,droid,48.2
561,8D8,ungraded,1/1/2022,0.6,14.99,loose_figure,droid,49.1
562,8D8,ungraded,1/1/2023,0.6,13.41,loose_figure,droid,41.6
563,8D8,ungraded,1/1/2024,0.6,13,loose_figure,droid,40.3
564,8D8,ungraded,1/1/2025,0.6,14.5,loose_figure,droid,25.1
565,8D8,ungraded,1/1/2013,0.5,3.58,loose_figure,droid,1.4
566,8D8,ungraded,1/1/2014,0.5,4.54,loose_figure,droid,36.8
567,8D8,ungraded,1/1/2015,0.5,5.63,loose_figure,droid,45.1
568,8D8,ungraded,1/1/2016,0.5,6.01,loose_figure,droid,46.4
569,8D8,ungraded,1/1/2017,0.5,6.44,loose_figure,droid,35.2
570,8D8,ungraded,1/1/2018,0.5,6.54,loose_figure,droid,34.9
571,8D8,ungraded,1/1/2019,0.5,5.52,loose_figure,droid,36.9
572,8D8,ungraded,1/1/2020,0.5,7.33,loose_figure,droid,45.4
573,8D8,ungraded,1/1/2021,0.5,11.19,loose_figure,droid,48.2
574,8D8,ungraded,1/1/2022,0.5,13,loose_figure,droid,49.1
575,8D8,ungraded,1/1/2023,0.5,11.5,loose_figure,droid,41.6
576,8D8,ungraded,1/1/2024,0.5,11.97,loose_figure,droid,40.3
577,8D8,ungraded,1/1/2025,0.5,12.69,loose_figure,droid,25.1
578,8D8,ungraded,1/1/2013,0.4,3.26,loose_figure,droid,1.4
579,8D8,ungraded,1/1/2014,0.4,3.66,loose_figure,droid,36.8
580,8D8,ungraded,1/1/2015,0.4,4.96,loose_figure,droid,45.1
581,8D8,ungraded,1/1/2016,0.4,5.19,loose_figure,droid,46.4
582,8D8,ungraded,1/1/2017,0.4,5.5,loose_figure,droid,35.2
583,8D8,ungraded,1/1/2018,0.4,5.51,loose_figure,droid,34.9
584,8D8,ungraded,1/1/2019,0.4,4.99,loose_figure,droid,36.9
585,8D8,ungraded,1/1/2020,0.4,6.5,loose_figure,droid,45.4
586,8D8,ungraded,1/1/2021,0.4,9.99,loose_figure,droid,48.2
587,8D8,ungraded,1/1/2022,0.4,11.05,loose_figure,droid,49.1
588,8D8,ungraded,1/1/2023,0.4,9.99,loose_figure,droid,41.6
589,8D8,ungraded,1/1/2024,0.4,10.14,loose_figure,droid,40.3
590,8D8,ungraded,1/1/2025,0.4,10.75,loose_figure,droid,25.1
591,8D8,ungraded,1/1/2013,0.3,1.63,loose_figure,droid,1.4
592,8D8,ungraded,1/1/2014,0.3,3.1,loose_figure,droid,36.8
593,8D8,ungraded,1/1/2015,0.3,4.25,loose_figure,droid,45.1
594,8D8,ungraded,1/1/2016,0.3,4.33,loose_figure,droid,46.4
595,8D8,ungraded,1/1/2017,0.3,4.98,loose_figure,droid,35.2
596,8D8,ungraded,1/1/2018,0.3,4.49,loose_figure,droid,34.9
597,8D8,ungraded,1/1/2019,0.3,4,loose_figure,droid,36.9
598,8D8,ungraded,1/1/2020,0.3,5.51,loose_figure,droid,45.4
599,8D8,ungraded,1/1/2021,0.3,8.01,loose_figure,droid,48.2
600,8D8,ungraded,1/1/2022,0.3,9.15,loose_figure,droid,49.1
601,8D8,ungraded,1/1/2023,0.3,8.72,loose_figure,droid,41.6
602,8D8,ungraded,1/1/2024,0.3,9,loose_figure,droid,40.3
603,8D8,ungraded,1/1/2025,0.3,9.69,loose_figure,droid,25.1
604,8D8,ungraded,1/1/2013,0.2,1.62,loose_figure,droid,1.4
605,8D8,ungraded,1/1/2014,0.2,2.17,loose_figure,droid,36.8
606,8D8,ungraded,1/1/2015,0.2,3.33,loose_figure,droid,45.1
607,8D8,ungraded,1/1/2016,0.2,3.75,loose_figure,droid,46.4
608,8D8,ungraded,1/1/2017,0.2,3.85,loose_figure,droid,35.2
609,8D8,ungraded,1/1/2018,0.2,3.9,loose_figure,droid,34.9
610,8D8,ungraded,1/1/2019,0.2,3.25,loose_figure,droid,36.9
611,8D8,ungraded,1/1/2020,0.2,4.74,loose_figure,droid,45.4
612,8D8,ungraded,1/1/2021,0.2,6.8,loose_figure,droid,48.2
613,8D8,ungraded,1/1/2022,0.2,7.5,loose_figure,droid,49.1
614,8D8,ungraded,1/1/2023,0.2,6.51,loose_figure,droid,41.6
615,8D8,ungraded,1/1/2024,0.2,7.28,loose_figure,droid,40.3
616,8D8,ungraded,1/1/2025,0.2,8,loose_figure,droid,25.1
617,8D8,ungraded,1/1/2013,0.1,1.61,loose_figure,droid,1.4
618,8D8,ungraded,1/1/2014,0.1,1.65,loose_figure,droid,36.8
619,8D8,ungraded,1/1/2015,0.1,2.49,loose_figure,droid,45.1
620,8D8,ungraded,1/1/2016,0.1,2.5,loose_figure,droid,46.4
621,8D8,ungraded,1/1/2017,0.1,2.86,loose_figure,droid,35.2
622,8D8,ungraded,1/1/2018,0.1,2.86,loose_figure,droid,34.9
623,8D8,ungraded,1/1/2019,0.1,2.56,loose_figure,droid,36.9
624,8D8,ungraded,1/1/2020,0.1,3.32,loose_figure,droid,45.4
625,8D8,ungraded,1/1/2021,0.1,5.06,loose_figure,droid,48.2
626,8D8,ungraded,1/1/2022,0.1,5.79,loose_figure,droid,49.1
627,8D8,ungraded,1/1/2023,0.1,4.97,loose_figure,droid,41.6
628,8D8,ungraded,1/1/2024,0.1,5.5,loose_figure,droid,40.3
629,8D8,ungraded,1/1/2025,0.1,6.49,loose_figure,droid,25.1
630,8D8,graded,1/1/2013,1,38.69,loose_figure,droid,0.1
631,8D8,graded,1/1/2014,1,74.14,loose_figure,droid,2.2
632,8D8,graded,1/1/2015,1,77.36,loose_figure,droid,3.1
633,8D8,graded,1/1/2016,1,80,loose_figure,droid,2.5
634,8D8,graded,1/1/2017,1,108.05,loose_figure,droid,3.5
635,8D8,graded,1/1/2018,1,84.94,loose_figure,droid,2.9
636,8D8,graded,1/1/2019,1,248.03,loose_figure,droid,4.8
637,8D8,graded,1/1/2020,1,140.03,loose_figure,droid,2.1
638,8D8,graded,1/1/2021,1,166.09,loose_figure,droid,2.9
639,8D8,graded,1/1/2022,1,202.49,loose_figure,droid,1.6
640,8D8,graded,1/1/2023,1,207.8,loose_figure,droid,3.6
641,8D8,graded,1/1/2024,1,214.17,loose_figure,droid,3.3
642,8D8,graded,1/1/2025,1,280,loose_figure,droid,1.7
643,8D8,graded,1/1/2013,0.9,38.69,loose_figure,droid,0.1
644,8D8,graded,1/1/2014,0.9,58.38,loose_figure,droid,2.2
645,8D8,graded,1/1/2015,0.9,51.99,loose_figure,droid,3.1
646,8D8,graded,1/1/2016,0.9,59.99,loose_figure,droid,2.5
647,8D8,graded,1/1/2017,0.9,77.57,loose_figure,droid,3.5
648,8D8,graded,1/1/2018,0.9,70.66,loose_figure,droid,2.9
649,8D8,graded,1/1/2019,0.9,75.55,loose_figure,droid,4.8
650,8D8,graded,1/1/2020,0.9,115.99,loose_figure,droid,2.1
651,8D8,graded,1/1/2021,0.9,149.99,loose_figure,droid,2.9
652,8D8,graded,1/1/2022,0.9,141.5,loose_figure,droid,1.6
653,8D8,graded,1/1/2023,0.9,167.5,loose_figure,droid,3.6
654,8D8,graded,1/1/2024,0.9,156.86,loose_figure,droid,3.3
655,8D8,graded,1/1/2025,0.9,138.5,loose_figure,droid,1.7
656,8D8,graded,1/1/2013,0.8,38.69,loose_figure,droid,0.1
657,8D8,graded,1/1/2014,0.8,51.36,loose_figure,droid,2.2
658,8D8,graded,1/1/2015,0.8,48.83,loose_figure,droid,3.1
659,8D8,graded,1/1/2016,0.8,52.43,loose_figure,droid,2.5
660,8D8,graded,1/1/2017,0.8,66.55,loose_figure,droid,3.5
661,8D8,graded,1/1/2018,0.8,56.4,loose_figure,droid,2.9
662,8D8,graded,1/1/2019,0.8,61,loose_figure,droid,4.8
663,8D8,graded,1/1/2020,0.8,108.5,loose_figure,droid,2.1
664,8D8,graded,1/1/2021,0.8,145.25,loose_figure,droid,2.9
665,8D8,graded,1/1/2022,0.8,141.34,loose_figure,droid,1.6
666,8D8,graded,1/1/2023,0.8,138.72,loose_figure,droid,3.6
667,8D8,graded,1/1/2024,0.8,125,loose_figure,droid,3.3
668,8D8,graded,1/1/2025,0.8,129.99,loose_figure,droid,1.7
669,8D8,graded,1/1/2013,0.7,38.69,loose_figure,droid,0.1
670,8D8,graded,1/1/2014,0.7,43.42,loose_figure,droid,2.2
671,8D8,graded,1/1/2015,0.7,44.99,loose_figure,droid,3.1
672,8D8,graded,1/1/2016,0.7,44.99,loose_figure,droid,2.5
673,8D8,graded,1/1/2017,0.7,55.05,loose_figure,droid,3.5
674,8D8,graded,1/1/2018,0.7,52,loose_figure,droid,2.9
675,8D8,graded,1/1/2019,0.7,52.64,loose_figure,droid,4.8
676,8D8,graded,1/1/2020,0.7,92,loose_figure,droid,2.1
677,8D8,graded,1/1/2021,0.7,114.99,loose_figure,droid,2.9
678,8D8,graded,1/1/2022,0.7,135,loose_figure,droid,1.6
679,8D8,graded,1/1/2023,0.7,121,loose_figure,droid,3.6
680,8D8,graded,1/1/2024,0.7,110.32,loose_figure,droid,3.3
681,8D8,graded,1/1/2025,0.7,114.04,loose_figure,droid,1.7
682,8D8,graded,1/1/2013,0.6,38.69,loose_figure,droid,0.1
683,8D8,graded,1/1/2014,0.6,41,loose_figure,droid,2.2
684,8D8,graded,1/1/2015,0.6,40.81,loose_figure,droid,3.1
685,8D8,graded,1/1/2016,0.6,44.45,loose_figure,droid,2.5
686,8D8,graded,1/1/2017,0.6,50.16,loose_figure,droid,3.5
687,8D8,graded,1/1/2018,0.6,50,loose_figure,droid,2.9
688,8D8,graded,1/1/2019,0.6,46.96,loose_figure,droid,4.8
689,8D8,graded,1/1/2020,0.6,73.31,loose_figure,droid,2.1
690,8D8,graded,1/1/2021,0.6,105.95,loose_figure,droid,2.9
691,8D8,graded,1/1/2022,0.6,122,loose_figure,droid,1.6
692,8D8,graded,1/1/2023,0.6,107.49,loose_figure,droid,3.6
693,8D8,graded,1/1/2024,0.6,101.68,loose_figure,droid,3.3
694,8D8,graded,1/1/2025,0.6,106.47,loose_figure,droid,1.7
695,8D8,graded,1/1/2013,0.5,38.69,loose_figure,droid,0.1
696,8D8,graded,1/1/2014,0.5,40,loose_figure,droid,2.2
697,8D8,graded,1/1/2015,0.5,39.85,loose_figure,droid,3.1
698,8D8,graded,1/1/2016,0.5,39.61,loose_figure,droid,2.5
699,8D8,graded,1/1/2017,0.5,49.99,loose_figure,droid,3.5
700,8D8,graded,1/1/2018,0.5,49.6,loose_figure,droid,2.9
701,8D8,graded,1/1/2019,0.5,45.69,loose_figure,droid,4.8
702,8D8,graded,1/1/2020,0.5,65.22,loose_figure,droid,2.1
703,8D8,graded,1/1/2021,0.5,100,loose_figure,droid,2.9
704,8D8,graded,1/1/2022,0.5,98.56,loose_figure,droid,1.6
705,8D8,graded,1/1/2023,0.5,88,loose_figure,droid,3.6
706,8D8,graded,1/1/2024,0.5,84.64,loose_figure,droid,3.3
707,8D8,graded,1/1/2025,0.5,101,loose_figure,droid,1.7
708,8D8,graded,1/1/2013,0.4,38.69,loose_figure,droid,0.1
709,8D8,graded,1/1/2014,0.4,34,loose_figure,droid,2.2
710,8D8,graded,1/1/2015,0.4,36.15,loose_figure,droid,3.1
711,8D8,graded,1/1/2016,0.4,34.94,loose_figure,droid,2.5
712,8D8,graded,1/1/2017,0.4,47.47,loose_figure,droid,3.5
713,8D8,graded,1/1/2018,0.4,42.1,loose_figure,droid,2.9
714,8D8,graded,1/1/2019,0.4,41.99,loose_figure,droid,4.8
715,8D8,graded,1/1/2020,0.4,56.89,loose_figure,droid,2.1
716,8D8,graded,1/1/2021,0.4,87.19,loose_figure,droid,2.9
717,8D8,graded,1/1/2022,0.4,98.09,loose_figure,droid,1.6
718,8D8,graded,1/1/2023,0.4,86.36,loose_figure,droid,3.6
719,8D8,graded,1/1/2024,0.4,74.81,loose_figure,droid,3.3
720,8D8,graded,1/1/2025,0.4,81,loose_figure,droid,1.7
721,8D8,graded,1/1/2013,0.3,38.69,loose_figure,droid,0.1
722,8D8,graded,1/1/2014,0.3,32.27,loose_figure,droid,2.2
723,8D8,graded,1/1/2015,0.3,34.59,loose_figure,droid,3.1
724,8D8,graded,1/1/2016,0.3,28.91,loose_figure,droid,2.5
